,2020-03-31,2019-03-31,2018-03-31,2017-03-31
20MICRONS.NS,NaN,NaN,NaN,NaN
21STCENMGM.NS,NaN,NaN,NaN,NaN
FEL.NS,-3313400000,1449600000,69000000,350000000
FELDVR.NS,-3313400000,1449600000,69000000,350000000
FIEMIND.NS,2990000.0,-325000.0,572000.0,-649000.0
FILATEX.NS,-210277000.0,152104000.0,82976000.0,-9559000.0
FINCABLES.NS,NaN,NaN,NaN,NaN
FINEORG.NS,975418000,974517000,-32999000,-261857000
FINPIPE.NS,507700000,-3000000,13096000,38946000
FLEXITUFF.NS,18210000,-41540000,-75110000,-49780000
FLFL.NS,-530400000,1889900000,1260800000,761100000
FLUOROCHEM.NS,NaN,NaN,NaN,NaN
FMGOETZE.NS,778556000.0,40938000.0,-33135000.0,-272613000.0
FMNL.NS,-813745000.0,249477000.0,1013839000.0,-62702000.0
FORCEMOT.NS,620700000,-352900000,-469900000,300300000
FORTIS.NS,579359000.0,-2989383000.0,-10092169000.0,4216647000.0
FOSECOIND.NS,,,,
FRETAIL.NS,-1173300000.0,643100000.0,151400000.0,389600000.0
FSC.NS,-1157070000.0,445922000.0,271287000.0,451980000.0
FSL.NS,3396860000,3777860000,3265190000,2799960000
GABRIEL.NS,-39400000,-131720000,139990000,-311850000
GAEL.NS,NaN,NaN,NaN,NaN
GAIL.NS,-8544400000,60600000,-279300000,488800000
GAL.NS,40491000,79547000,204827000,38106935
GALAXYSURF.NS,14200000,15600000,2000000,-4100000
GALLANTT.NS,-2921000,-29734000,20955000,-19590000
GALLISPAT.NS,1400711000.0,534735000.0,964240000.0,1905603000.0
GAMMNINFRA.NS,3625423000.0,2780771000.0,3740343000.0,4162047000.0
GANDHITUBE.NS,-609267000,-609267000,-440000000,-440000000
GANECOS.NS,-148605000.0,139457000.0,-13781000.0,17453000.0
GANESHHOUC.NS,1226417348.0,1292032663.0,752908395.0,2017932471.0
GANGESSECU.NS,105678000.0,60770000.0,31133000.0,-135799000.0
GARDENSILK.NS,NaN,NaN,NaN,NaN
GARFIBRES.NS,1095412000,1329077000,279570000,1204693000
GATI.NS,-782900000,183490000,342320000,107770000
GAYAHWS.NS,-40769840.0,-152126345.0,-215362175.0,427246694.0
GAYAPROJ.NS,-98464000.0,712046000.0,192134000.0,-168352000.0
GDL.NS,-521545000,87810000,-38066000,-67456000
GEECEE.NS,1409849000.0,-18189000.0,15838000.0,-1276639000.0
GEEKAYWIRE.NS,25085293.0,20499333.0,-2343816.0,-2343816.0
GENESYS.NS,NaN,NaN,NaN,NaN
GENUSPAPER.NS,88766000.0,641564000.0,101741000.0,162706000.0
GENUSPOWER.NS,NaN,NaN,NaN,NaN
GEOJITFSL.NS,470312000.0,231032000.0,732362795.0,560178484.0
GEPIL.NS,2668900000,-574900000,-6795000000,3367000000
GESHIP.NS,2303900000,5051600000,-6017100000,6874200000
GET&D.NS,,,,1872900000.0
GFLLIMITED.NS,-1233799000,13048908000,2535101000,881199000
GFSTEELS.NS,-7367000,-4303325,25402227,-23456362
GHCL.NS,3966200000,3505800000,3563500000,3800500000
GICHSGFIN.NS,621300000,-53000000,-49700000,96000000
GICRE.NS,,3640380000.0,-1028125000.0,-602942000.0
GILLANDERS.NS,NaN,NaN,NaN,NaN
GILLETTE.NS,,,,
GINNIFILA.NS,14024000,-515000,3517000,9669000
GIPCL.NS,4498941000.0,5818728000.0,3310153000.0,4327175000.0
GISOLUTION.NS,-1896.0,-8455.0,-2074.0,-19973.0
GKWLIMITED.NS,-93313000.0,-110419000.0,10531000.0,-40810000.0
GLAXO.NS,NaN,NaN,NaN,NaN
GLENMARK.NS,1739970000.0,-2970780000.0,1769920000.0,1992430000.0
GLFL.NS,NaN,NaN,NaN,NaN
GLOBALVECT.NS,18166000,-52455000,37972000,13410000
GLOBOFFS.NS,NaN,NaN,NaN,NaN
GLOBUSSPR.NS,1354440000.0,305770000.0,557612000.0,666010000.0
GMBREW.NS,787911000.0,612704000.0,628542000.0,528896000.0
GMDCLTD.NS,915793000.0,957770000.0,1188394000.0,1508299000.0
GMMPFAUDLR.NS,267030000,270370000,677360000,224600000
GMRINFRA.NS,20052500000,-7365600000,1940100000,2629500000
GNA.NS,1187736000.0,722030000.0,597100000.0,-903011000.0
GNFC.NS,NaN,NaN,NaN,NaN
GOACARBON.NS,NaN,NaN,NaN,NaN
GOCLCORP.NS,-126950000.0,384404000.0,113702000.0,270339000.0
GODFRYPHLP.NS,52000,43000,-101000,-69000
GODREJAGRO.NS,3061900000,3290400000,2292100000,2488168000
GODREJCP.NS,14965800000,23415300000,16341800000,13040800000
GODREJIND.NS,5521800000,5895300000,3378300000,2564500000
GODREJPROP.NS,2672100000,2531500000,869100000,2068000000
GOENKA.NS,-2256000,-5470000,-5848000,-9197000
GOKEX.NS,303871000,255796000,-310034000,-472357000
GOKUL.NS,108405000,-57777000,-265793000,-146765000
GOKULAGRO.NS,191936000,108823000,154625000,200050000
GOLDENTOBC.NS,5641000.0,-13382000.0,6910000.0,4792000.0
GOLDIAM.NS,-90275000,342813000,158449000,-297319000
GOLDTECH.NS,-29730000,-3700000,-91320000,-36160000
GOODLUCK.NS,580491000.0,568885000.0,731788000.0,227790000.0
GPIL.NS,-634000.0,-73486000.0,-240311000.0,75683000.0
GPPL.NS,81580000.0,-246390000.0,-179500000.0,-660980000.0
GPTINFRA.NS,NaN,NaN,NaN,NaN
GRANULES.NS,1029046000.0,-250085000.0,656628000.0,-819829000.0
GRAPHITE.NS,-365300000,3598500000,291800000,-53700000
GRASIM.NS,44251900000,16929900000,26785800000,31673000000
GRAVITA.NS,-16139000.0,60120000.0,-39928000.0,17188000.0
GREAVESCOT.NS,NaN,NaN,NaN,NaN
GREENLAM.NS,504165000.0,368396000.0,336851000.0,366429000.0
GREENPANEL.NS,687769000.0,525859000.0,525859000.0,
GREENPLY.NS,-198334000.0,-188280000.0,-501725000.0,387122000.0
GREENPOWER.NS,-12588000.0,3220000.0,7408000.0,-16469000.0
GRINDWELL.NS,NaN,NaN,NaN,NaN
GROBTEA.NS,-2166736,5744637,-1640560,-1559925
GRPLTD.NS,73562000,84104000,219031000,207927000
GRSE.NS,7199532000.0,-26183000.0,422000.0,-143990000.0
GSCLCEMENT.NS,NaN,NaN,NaN,NaN
GSFC.NS,-166762000.0,5083693000.0,3575105000.0,9112540000.0
GSPL.NS,NaN,NaN,NaN,NaN
GSS.NS,-17478338,141182718,40968983,14365276
GTLINFRA.NS,4361400000,2636100000,7045400000,5433800000
GTNIND.NS,80846000,229342000,121555000,210264000
GTNTEX.NS,33500000,76084000,40995000,181148000
GTPL.NS,-465540000.0,441590000.0,134060000.0,144160000.0
GUFICBIO.NS,83500000,45977000,43708000,36833000
GUJALKALI.NS,-1498157000,1214994000,28236000,488436000
GUJAPOLLO.NS,NaN,NaN,NaN,NaN
GUJGASLTD.NS,4510200000.0,27300000.0,817800000.0,-89900000.0
GUJRAFFIA.NS,92167966.0,-5560886.0,34654337.0,83736451.0
GULFOILLUB.NS,2025216000,1777823000,1585570000,1175552000
GULFPETRO.NS,4966731,-100134987,19400716,-100192747
GULPOLY.NS,NaN,NaN,NaN,NaN
GVKPIL.NS,,-5854300000.0,432600000.0,1585700000.0
HAL.NS,2524500000.0,-800000000.0,-26907900000.0,24430200000.0
HARITASEAT.NS,14602000.0,81394000.0,-55427000.0,-24977000.0
HARRMALAYA.NS,333166000.0,-70441000.0,199016000.0,211117000.0
HATHWAY.NS,9863100000.0,487800000.0,-256100000.0,-106900000.0
HATSUN.NS,1122717000,1148467000,908360000,1353913000
HAVELLS.NS,7353500000.0,7876100000.0,6623700000.0,4945300000.0
HAVISHA.NS,58076000.0,-3174000.0,-8311000.0,-85379992.0
HBLPOWER.NS,-86761000,45774000,12937000,-109394000
HBSL.NS,-14929257.0,16005427.0,-29054837.0,30596882.0
HCC.NS,54100000.0,-1334800000.0,1764400000.0,342900000.0
HCG.NS,-1066950000,-247970000,205230000,221730000
HCL-INSYS.NS,-351600000.0,-254000000.0,-222700000.0,-608200000.0
HCLTECH.NS,1553707000.0,1440752000.0,1360248000.0,1262433000.0
HDFC.NS,214345700000.0,162317600000.0,119799000000.0,110511200000.0
HDFCAMC.NS,12624100000,9306000000,7112900000,5502460000
HDFCBANK.NS,61224696000,-412439139000,737504366000,102422381000
HDFCLIFE.NS,175538000.0,-2443000.0,2390000.0,-20614000.0
HDIL.NS,,-54547000.0,-118656000.0,-353147000.0
HEG.NS,36442000.0,239873000.0,-30778000.0,31287000.0
HEIDELBERG.NS,4572300000,3931000000,3771400000,3614000000
HERCULES.NS,102191000.0,128086000.0,151242000.0,121888000.0
HERITGFOOD.NS,-20424000,115463000,-233836000,-237770000
HEROMOTOCO.NS,36381100000,34440900000,37204000000,35842700000
HESTERBIO.NS,-175618905.0,283197210.0,11474559.0,64460566.0
HEXATRADEX.NS,-1982000,1055000,-2728000,-8986000
HEXAWARE.NS,,,,
HFCL.NS,1673200000.0,339400000.0,2070900000.0,1360700000.0
HGINFRA.NS,214580000.0,-33010000.0,-106130000.0,126800000.0
HGS.NS,2075782000.0,-1383161000.0,1519916000.0,427823000.0
HIKAL.NS,202690000,55920000,38970000,-19640000
HIL.NS,NaN,NaN,NaN,NaN
HILTON.NS,NaN,NaN,NaN,NaN
HIMATSEIDE.NS,-1200169000,572156000,505035000,-624629000
HINDALCO.NS,37670000000,54960000000,60829200000,18997400000
HINDCOMPOS.NS,25608000,34277000,503962000,96676000
HINDCOPPER.NS,-3018704000,1102263000,-2817732000,-5257198000
HINDMOTORS.NS,8841000.0,10504000.0,10137000.0,10996000.0
HINDNATGLS.NS,-513997000.0,1486351000.0,14880000.0,-98969000.0
HINDOILEXP.NS,236918000,196365000,-674443000,666689000
HINDPETRO.NS,-2466900000,-2295000000,-7837100000,7117300000
HINDUNILVR.NS,25950000000.0,-280000000.0,210000000.0,-2020000000.0
HINDZINC.NS,18750000000.0,-19410000000.0,-64160000000.0,83290000000.0
HIRECT.NS,44367000.0,64691000.0,-36289000.0,-32570000.0
HISARMETAL.NS,40589627,120357946,94975852,66838142
HITECH.NS,203881000,273496000,210082000,103815000
HITECHCORP.NS,6018000,-49453000,30790000,13432000
HITECHGEAR.NS,1835700000.0,471620000.0,153140000.0,539670000.0
HLVLTD.NS,-136151000.0,113953000.0,45022000.0,-93131000.0
HMT.NS,-2652400000.0,-430674000.0,-1076911000.0,-6608063000.0
HMVL.NS,-517700000,-4900000,182200000,-67700000
HNDFDS.NS,219108000,119145000,62753000,6656000
HONAUT.NS,482900000,-1654800000,799700000,1194700000
HONDAPOWER.NS,166700000,-32000000,-198800000,182800000
HOTELRUGBY.NS,NaN,NaN,NaN,NaN
HOVS.NS,NaN,NaN,NaN,NaN
HPL.NS,625144000.0,830967000.0,204128000.0,34660000.0
HSCL.NS,2054763000,3242938000,2474624000,827757000
HSIL.NS,-105677000,-1783606000,956836000,1232463000
HTMEDIA.NS,-1225400000.0,-180000000.0,368700000.0,-221800000.0
HUBTOWN.NS,,763594000.0,4512462000.0,-25979000.0
HUDCO.NS,1115700000,392100000,243800000,-932000000
IBREALEST.NS,1206923000.0,5041457000.0,23728452000.0,3968913000.0
IBULHSGFIN.NS,21998000000.0,40905300000.0,38954000000.0,29063928180.0
IBULISL.NS,-5000000.0,-143378000.0,17621000.0,128594000.0
IBVENTURES.NS,43267000.0,4590969000.0,2095311000.0,1022517114.0
ICICIBANK.NS,95663078000,42542387000,77121865000,101883845000
ICICIGI.NS,NaN,NaN,NaN,NaN
ICICIPRULI.NS,184000,-154000,30000,-678000
ICIL.NS,1162375000,75532000,66548000,-99414000
ICRA.NS,-82133000.0,46218000.0,122747000.0,-170130000.0
IDBI.NS,51847373000,-136283366000,79248155000,48716098000
IDEA.NS,NaN,NaN,NaN,NaN
IDFC.NS,-12060600000.0,34184100000.0,-7611600000.0,-38060900000.0
IDFCFIRSTB.NS,NaN,NaN,NaN,NaN
IEX.NS,1757179000,1650367000,1316852000,1135813000
IFBAGRO.NS,-254399000,275103000,55157000,-62661000
IFBIND.NS,NaN,NaN,NaN,NaN
IFCI.NS,NaN,NaN,NaN,NaN
IFGLEXPOR.NS,NaN,NaN,NaN,NaN
IGARASHI.NS,NaN,NaN,NaN,NaN
IGL.NS,5965500000,-1325200000,781100000,-3277000000
IGPL.NS,150230000,-188651000,22163000,20470000
IIFL.NS,5018300000.0,7946200000.0,7947390000.0,6860890000.0
IIFLSEC.NS,2339760000.0,1714330000.0,1805760000.0,
IIFLWAM.NS,2011640000,3745470000,3801690000,2504692755
IITL.NS,-5924000.0,10591070.0,1325090.0,-7522763.0
IL&FSENGG.NS,NaN,NaN,NaN,NaN
IL&FSTRANS.NS,,,,2956000000.0
IMAGICAA.NS,NaN,NaN,NaN,NaN
IMFA.NS,4000000.0,3700000.0,100000.0,-2900000.0
IMPAL.NS,92547000,-61785000,86921000,-398750000
IMPEXFERRO.NS,46155000.0,66369000.0,121509000.0,401965000.0
INDBANK.NS,NaN,NaN,NaN,NaN
INDHOTEL.NS,NaN,NaN,NaN,NaN
INDIACEM.NS,3866511000.0,3770367000.0,5560533000.0,7651797000.0
INDIAGLYCO.NS,NaN,NaN,NaN,NaN
INDIAMART.NS,1473820000,200440000,547590000,-643460000
INDIANB.NS,566700000.0,728300000.0,728300000.0,728300000.0
INDIANCARD.NS,39406000,6492000,3011000,-122422000
INDIANHUME.NS,181977000.0,114631000.0,106453000.0,103448000.0
INDIGO.NS,-2336780000,1572470000,22423240000,16591470000
INDLMETER.NS,18723000.0,329829182.0,324649311.0,323406887.0
INDNIPPON.NS,75942000,18159000,14334000,-14082000
INDOCO.NS,1228477000.0,1321138000.0,1227169000.0,886397000.0
INDORAMA.NS,-3165400000,-2710600000,-826900000,-814300000
INDOSOLAR.NS,,324469000.0,292267000.0,546235000.0
INDOSTAR.NS,-3246272000,2407948000,2003262000,2107954322
INDOTECH.NS,NaN,NaN,NaN,NaN
INDOTHAI.NS,-27107000.0,29102000.0,59189434.0,36084829.0
INDOWIND.NS,97670000.0,53324000.0,74717000.0,79592000.0
INDRAMEDCO.NS,323550000,288520000,296790000,290310000
INDSWFTLAB.NS,-171195000.0,227596000.0,-62971000.0,-42707000.0
INDSWFTLTD.NS,NaN,NaN,NaN,NaN
INDTERRAIN.NS,-44900000.0,-451200000.0,-118500000.0,-29200000.0
INDUSINDBK.NS,12707052000,15675233000,-54123768000,85163827000
INEOSSTYRO.NS,1658960000.0,-359803000.0,1729990000.0,-155599000.0
INFIBEAM.NS,1079920000.0,1270240000.0,882240000.0,441080000.0
INFOBEAN.NS,211677723.0,188949985.0,167336652.0,132927768.0
INFRATEL.NS,1175000000.0,-362000000.0,-19405000000.0,-420000000.0
INFY.NS,2331000000,2199000000,2486000000,2140000000
INGERRAND.NS,1094498000.0,366272000.0,771321000.0,1214740000.0
INOXLEISUR.NS,NaN,NaN,NaN,NaN
INOXWIND.NS,20500000,-403298000,-1586500000,1283067000
INSECTICID.NS,587896000,-106215000,127146000,-2667000
INSPIRISYS.NS,35800000,28900000,-381400000,128900000
INTEGRA.NS,-32942.0,17235.0,-5502.0,54252.0
INTELLECT.NS,159910000,1313470000,467262000,-223858000
INTENTECH.NS,NaN,NaN,NaN,NaN
INVENTURE.NS,NaN,NaN,NaN,NaN
IOB.NS,-68308421000,43465070000,33219582000,9767968000
IOC.NS,86532600000,127465200000,291152900000,282161200000
IOLCP.NS,4710900000.0,2731700000.0,1197200000.0,833400000.0
IPCALAB.NS,NaN,NaN,NaN,NaN
IRB.NS,1649950000.0,661220000.0,-789900000.0,94680000.0
IRCON.NS,9900000.0,-6619900000.0,1003600000.0,-11369320000.0
IRCTC.NS,NaN,NaN,NaN,NaN
ISEC.NS,-18783400000.0,22892900000.0,711300000.0,1653200000.0
ISFT.NS,NaN,NaN,NaN,NaN
ISMTLTD.NS,1094500000.0,797100000.0,312200000.0,-712300000.0
ITC.NS,3341600000,1690900000,-1656200000,753500000
ITDC.NS,,-287611000.0,149925000.0,-70156000.0
ITDCEM.NS,1473658000.0,-189714400.0,,
ITI.NS,-1968826000.0,238350000.0,-1125540000.0,-3474451000.0
IVC.NS,82698000,65996000,1351000,-43442681
IVP.NS,564300000,-267000000,-302600000,49389000
IZMO.NS,8089463.0,-18867064.0,18687982.0,-25050198.0
J&KBANK.NS,,,,-6230644000.0
JAGRAN.NS,-212623000.0,24037000.0,-1129174000.0,1211504000.0
JAGSNPHARM.NS,-4604000.0,240222000.0,-55471000.0,
JAIBALAJI.NS,-1143394000.0,-1536803000.0,-2566635000.0,-2557012000.0
JAICORPLTD.NS,172900000.0,178768000.0,182518000.0,165731000.0
JAIHINDPRO.NS,,5528000.0,-27760000.0,-2070000.0
JAINSTUDIO.NS,,7747000.0,7795000.0,8536000.0
JAMNAAUTO.NS,NaN,NaN,NaN,NaN
JASH.NS,12831000.0,-10604205.0,-8005725.0,17821851.0
JAYAGROGN.NS,27862488,13096941,5953581,-175876940
JAYBARMARU.NS,1540453000,1276156000,2089318000,575548000
JAYNECOIND.NS,2763400000.0,2724742000.0,2728225000.0,2548780000.0
JAYSREETEA.NS,123267000,-103355000,23862000,12788000
JBCHEPHARM.NS,-63897000,108991000,427156000,-280165000
JBFIND.NS,944800000.0,994600000.0,,3437600000.0
JBMA.NS,3698100000,1189373000,692400000,1189044000
JCHAC.NS,1398900000,-810100000,972100000,1715500000
JETAIRWAYS.NS,,,-2164600000.0,2210300000.0
JHS.NS,-19791000,-6806000,261492000,219367000
JINDALPHOT.NS,-30840000.0,-13818000.0,1657225.0,-40584357.0
JINDALPOLY.NS,3688141000,4993081000,7393073000,5032611000
JINDALSAW.NS,284457000,722641000,-252039000,-808970000
JINDALSTEL.NS,-1091700000,-16453400000,-14091100000,-22812800000
JINDRILL.NS,NaN,NaN,NaN,NaN
JINDWORLD.NS,NaN,NaN,NaN,NaN
JISLDVREQS.NS,1126700000.0,-795100000.0,857990000.0,-2630570000.0
JISLJALEQS.NS,1126700000.0,-795100000.0,857990000.0,-2630570000.0
JITFINFRA.NS,729172000.0,-520978000.0,43693000.0,-1628757000.0
JIYAECO.NS,54601000,-101063485,-134153767,-39803905
JKCEMENT.NS,-2245605000.0,517295000.0,813153000.0,-2419131000.0
JKIL.NS,-112927000,-270760000,-31247000,658760000
JKLAKSHMI.NS,6495100000,7602100000,4932000000,3964000000
JKPAPER.NS,5577300000,8788600000,5603100000,5647000000
JKTYRE.NS,-11200000.0,700000.0,5200000.0,-73800000.0
JMA.NS,76686000.0,90158000.0,-45407000.0,-53559000.0
JMCPROJECT.NS,-264817000,-741046000,1286192000,-97825000
JMFINANCIL.NS,5449800000,5721800000,6008600000,4702000000
JMTAUTOLTD.NS,2860000,33141000,7315000,-674579000
JOCIL.NS,87459000,-36961214,388448110,-79393322
JPASSOCIAT.NS,-100400000,-1649100000,469800000,-1872300000
JPINFRATEC.NS,808526000.0,-91906000.0,94848000.0,-91106881.0
JPOLYINVST.NS,NaN,NaN,NaN,NaN
JPPOWER.NS,1000000.0,700000.0,200000.0,200000.0
JSL.NS,713200000,1423800000,3429700000,815700000
JSLHISAR.NS,7097500000,11301400000,14542600000,6901300000
JSWENERGY.NS,10999200000,6951300000,779700000,6290300000
JSWHL.NS,253000.0,381000.0,300000.0,154000.0
JSWSTEEL.NS,40300000000,76390000000,62140000000,35230000000
JTEKTINDIA.NS,-612000000,1147733000,47421000,-19659000
JUBILANT.NS,NaN,NaN,NaN,NaN
JUBLFOOD.NS,2799825000.0,3197893000.0,1962270000.0,577746000.0
JUBLINDS.NS,1520000.0,2050000.0,-930000.0,-910000.0
JUMPNET.NS,NaN,NaN,NaN,NaN
JUSTDIAL.NS,NaN,NaN,NaN,NaN
JVLAGRO.NS,NaN,NaN,NaN,NaN
JYOTHYLAB.NS,-599204000.0,133315000.0,228138000.0,164427000.0
KABRAEXTRU.NS,-13429000,14665000,-2739000,5411000
KAJARIACER.NS,2553300000,2265700000,2349600000,2528100000
KAKATCEM.NS,-8206000,-3600000,-10691000,469128000
KALPATPOWR.NS,-3700000,4100000,12582000,-14559000
KALYANI.NS,NaN,NaN,NaN,NaN
KALYANIFRG.NS,240675000.0,299767000.0,123425000.0,154788000.0
KAMATHOTEL.NS,81352000.0,-15001000.0,-26300000.0,35335000.0
KAMDHENU.NS,18729000,224706000,156675000,81030000
KANANIIND.NS,1386000.0,2604000.0,853000.0,913000.0
KANORICHEM.NS,310490000,215200000,268610000,300400000
KANSAINER.NS,5950700000,999200000,3600200000,3512000000
KAPSTON.NS,-118590091.0,-113601209.0,-23448743.0,85329977.0
KARDA.NS,NaN,NaN,NaN,NaN
KARMAENG.NS,-73178000,30903000,44700000,-11119000
KARURVYSYA.NS,2350247000,2108674000,3456722000,6059826000
KAUSHALYA.NS,-132000,-6037000,6617000,-21000
KAYA.NS,-113124000.0,-11237000.0,53518000.0,-130949000.0
KCP.NS,39412000,-11528000,-571533000,414676000
KCPSUGIND.NS,25337794,-55783496,58263491,-71575521
KDDL.NS,-5933000,221386000,171214000,21044000
KEC.NS,-225500000,-177700000,174700000,1009587000
KECL.NS,65754000.0,87049000.0,115401000.0,118269000.0
KEI.NS,2562960000,1808590000,1447580000,936450000
KELLTONTEC.NS,564793830.0,589224012.0,548595417.0,429484905.0
KENNAMET.NS,,,,
KERNEX.NS,17120993.0,20583197.0,21955581.0,25571846.0
KESORAMIND.NS,1231300000.0,-4725500000.0,-1529200000.0,-2200000000.0
KEYFINSERV.NS,168670199.0,16897583.0,22742531.0,-80315498.0
KGL.NS,,,6815000.0,60139000.0
KHADIM.NS,571300000.0,-107130000.0,141290000.0,309070000.0
KHANDSE.NS,-34189000,68968701,2629711,-15717881
KICL.NS,980000,970000,970000,972563
KILITCH.NS,NaN,NaN,NaN,NaN
KINGFA.NS,303428000.0,955563000.0,-1155575000.0,-1194836000.0
KIOCL.NS,-217592000.0,-1262689000.0,-964808000.0,-2600723000.0
KIRIINDUS.NS,-66140000.0,65039000.0,3169000.0,-70142000.0
KIRLFER.NS,1123700000,981100000,380000000,878300000
KIRLOSBROS.NS,2585714000,-186112000,135920000,77734000
KIRLOSENG.NS,666000000,12100000,475700000,-159500000
KIRLOSIND.NS,958900000,840800000,496100000,754028000
KITEX.NS,NaN,NaN,NaN,NaN
KKCL.NS,10000,3000,3000,-262000
KMSUGAR.NS,-16324000.0,-53084000.0,23162000.0,17511000.0
KNRCON.NS,2303693000,2553258000,2202818000,3654297000
KOHINOOR.NS,-631603000.0,610799000.0,1853841000.0,1231958000.0
KOKUYOCMLN.NS,-1340000.0,6203000.0,-76573000.0,-281148000.0
KOLTEPATIL.NS,386400000.0,-360600000.0,128200000.0,97600000.0
KOPRAN.NS,NaN,NaN,NaN,NaN
KOTAKBANK.NS,85933610000,72041305000,62009736000,49404338000
KOTARISUG.NS,-65316000,45300000,9239000,-134333000
KOTHARIPET.NS,-51442000,51291000,-220301000,87657000
KOTHARIPRO.NS,-633000000,-12717500000,-7810500000,122600000
KPITTECH.NS,1465900000.0,541860000.0,-10640000.0,
KPRMILL.NS,877200000,435700000,-185800000,97900000
KRBL.NS,101800000,-351700000,367600000,-232605000
KREBSBIO.NS,-171446000,169005000,3013000,-1510000
KRIDHANINF.NS,-16214000.0,458624000.0,-1001912000.0,655141000.0
KRISHANA.NS,225673000.0,183945000.0,248037000.0,143616000.0
KSB.NS,,,,
KSCL.NS,27799000,-87655000,-70700000,114892000
KSERASERA.NS,,8463000.0,-20381000.0,-9536000.0
KSK.NS,,-120260000.0,-1062450000.0,692340000.0
KSL.NS,-62460000,-120910000,95060000,157190000
KTKBANK.NS,-6902579000,87351000,3269806000,2291090000
KUANTUM.NS,-385551000,247963000,-80771000,213987000
KWALITY.NS,11576000.0,-629678000.0,-191883000.0,336206000.0
L&TFH.NS,,,,684184000.0
LAKPRE.NS,,,,-22981811.0
LAKSHVILAS.NS,74112529000.0,38594441000.0,-28876327000.0,-48953265000.0
LALPATHLAB.NS,2259410000,1991800000,1707320000,1545880000
LAMBODHARA.NS,NaN,NaN,NaN,NaN
LAOPALA.NS,731822000,506214000,802399000,717844000
LASA.NS,21476000,-761000,3548000,-25653000
LAURUSLABS.NS,-12800000.0,-360000.0,5810000.0,-103830000.0
LAXMIMACH.NS,-446090000.0,-877540000.0,1436685000.0,94244000.0
LEMONTREE.NS,-95370000,528783000,141943000,-61658000
LFIC.NS,6670521.0,18848460.0,-39631863.0,-11027695.0
LGBBROSLTD.NS,NaN,NaN,NaN,NaN
LGBFORGE.NS,47869000.0,-4149000.0,107675000.0,37771000.0
LIBAS.NS,43424313,57078800,29110806,10383363
LIBERTSHOE.NS,16948020,5333097,-329435,-3184163
LICHSGFIN.NS,-14335500000,8874900000,4652800000,5212435000
LINCOLN.NS,67737000,-11111000,34522747,-1402073
LINCPEN.NS,383504000.0,331713000.0,131708000.0,91429000.0
LINDEINDIA.NS,,,,
LOKESHMACH.NS,113871000.0,311798000.0,303547000.0,210639000.0
LOTUSEYE.NS,NaN,NaN,NaN,NaN
LOVABLE.NS,100585075.0,-29301244.0,38697933.0,-25765333.0
LPDC.NS,35344.0,42250.0,26673.0,40419.0
LSIL.NS,15720000,10537000,10100000,11298000
LT.NS,95490300000,89051300000,73698600000,60412300000
LTI.NS,1102000000.0,517000000.0,-162000000.0,1759000000.0
LTTS.NS,99000000,515000000,809000000,-124000000
LUMAXIND.NS,59367000,7723000,5703000,-20099000
LUMAXTECH.NS,109490000,36677000,12975000,96043000
LUPIN.NS,NaN,NaN,NaN,NaN
LUXIND.NS,-6265000,-1762000,-48639000,-701000
LYKALABS.NS,82178000.0,-7236000.0,-26932000.0,-4333000.0
LYPSAGEMS.NS,,,3689000.0,4242000.0
M&M.NS,,,15291400000.0,4157700000.0
M&MFIN.NS,,,-911036000.0,2015901000.0
MAANALU.NS,304854214,-43518578,360778304,-73928136
MACPOWER.NS,-24431373.0,-106176861.0,104215415.0,-17916000.0
MADHAV.NS,-96202000,1954380,-119985814,10106716
MADHUCON.NS,NaN,NaN,NaN,NaN
MADRASFERT.NS,848200000,-226300000,-1503000000,2195100000
MAGADSUGAR.NS,-165332000,405346000,209192000,890108000
MAGMA.NS,270534000.0,3040063000.0,2368877000.0,204527000.0
MAGNUM.NS,174532896,105656161,229025949,16108815
MAHABANK.NS,NaN,NaN,NaN,NaN
MAHAPEXLTD.NS,168953000,-22006000,1259000,-370000
MAHASTEEL.NS,5289000.0,-8348000.0,7715000.0,-4636000.0
MAHEPC.NS,230398000,112943000,49386000,99047000
MAHESHWARI.NS,313500000.0,313500000.0,22213708.0,-291718321.0
MAHINDCIE.NS,,,,
MAHLIFE.NS,NaN,NaN,NaN,NaN
MAHLOG.NS,445800000,-110800000,158500000,-334500000
MAHSCOOTER.NS,-70136000,6523000,6744000,-332457000
MAHSEAMLES.NS,75601000,-52537000,8061000,-56661000
MAITHANALL.NS,-449500000,3147300000,2843346000,1258102000
MAJESCO.NS,691400000,540400000,62900000,50600000
MALUPAPER.NS,154279469,188706410,194189076,202922722
MANAKALUCO.NS,190716000,421565000,151044000,150435000
MANAKCOAT.NS,NaN,NaN,NaN,NaN
MANAKSIA.NS,432901000,-254895000,-2121799000,2490228000
MANAKSTEEL.NS,231215000.0,-23121000.0,19816000.0,-26980000.0
MANALIPETC.NS,408963000,-89252000,331843000,-394836000
MANAPPURAM.NS,14677570000,9404600000,6771900000,7558480000
MANGALAM.NS,1957000.0,10031000.0,-1969000.0,1320000.0
MANGCHEFER.NS,1713468000,-709932000,537172000,549313000
MANGLMCEM.NS,2158170000.0,843697000.0,858861000.0,1633899000.0
MANGTIMBER.NS,14669000,14880000,15518000,14365000
MANINDS.NS,1311073000.0,-5199000.0,-881016000.0,-129870000.0
