,2020-03-31,2019-03-31,2018-03-31,2017-03-31
CHARMS.bo,37499,33509,131685,16024
KRETTOSYS.bo,,-348318.0,14500000.0,-21720000.0
VIKALPS.bo,2151798.0,3024743.0,3044792.0,3593344.0
ZYDUSWELL.bo,245800000.0,122900000.0,87700000.0,70400000.0
AUROCOK.bo,,1086693.0,2975339.0,2796262.0
JUMPNET.bo,NaN,NaN,NaN,NaN
MILESTONE.bo,2631992,2746247,3065731,3326935
JAIHINDPRO.bo,,72115000.0,120593000.0,122320000.0
BERVINL.bo,,3264804.0,736450.0,373619.0
GUJINV.bo,1178000.0,5402.0,7264.0,3620.0
INDINFRA.bo,20785186.0,-53549484.0,-53549484.0,-53549484.0
CONCOR.bo,5415700000.0,4486900000.0,4153400000.0,
EASTRED.bo,-2322000,3102000,228000,544000
PANACEABIO.bo,-302300000,1045210000,1180240000,1306690000
PEETISEC.bo,8259000,-9910000,-5295000,1068000
CHOICEIN.bo,24735000.0,24469000.0,23611887.0,18508285.0
SRAMSET.bo,35836.0,349277.0,-8750.0,-8750.0
GOLECHA.bo,NaN,NaN,NaN,NaN
PARAMONE.bo,NaN,NaN,NaN,NaN
SPARCSYS.bo,450000.0,2285530.0,1645660.0,120000.0
THEBYKE.bo,NaN,NaN,NaN,NaN
CSURGSU.bo,15484000,6854000,6008000,5832000
ARIHANT.bo,21300000,6866254,9720649,10758042
HASTIFIN.bo,,,,-2583794.0
UPSURGE.bo,7431580.0,4664840.0,-13649231.0,33078449.0
PADAMCO.bo,,,17798748.0,-23218.0
POLYCON.bo,249000,333000,347000,5142000
SOURCENTRL.bo,NaN,NaN,NaN,NaN
ALMONDZ.bo,NaN,NaN,NaN,NaN
LWSKNIT.bo,1016792.0,1015991.0,642179.0,236057.0
ZICOM.bo,NaN,NaN,NaN,NaN
ANSINDUS.bo,120000.0,2071362.0,1349441306.0,2444612.0
ALCHCORP.bo,,-50000.0,-100000.0,-100000.0
TUNITEX.bo,3247061,4214194,1571974,776298
RADIXIND.bo,NaN,NaN,NaN,NaN
KIRANPR.bo,1665271.0,1822604.0,1752000.0,2244127.0
NARPROP.bo,18099.0,51094.0,23188.0,5107275.0
MEGACOR.bo,3538455.0,3676974.0,3672932.0,3677557.0
TNPL.bo,NaN,NaN,NaN,NaN
ADVENT.bo,,-62091.0,-62091.0,-62091.0
SHAKTIPUMP.bo,17882000,10317000,23708000,18621000
SUNGOLD.bo,,,6512.0,2008.0
SAFFRON.bo,263949.0,3788178.0,3788178.0,10148855.0
PWASML.bo,4566000.0,5445000.0,4378000.0,3000.0
GOLDTECH.bo,1210000,2330000,450000,5510000
VARDHMAN.bo,,572103.0,376148.0,358609.0
GRMOVER.bo,31101000,227000,227000,227000
MOHITIND.bo,6988297.0,11127954.0,3476842.0,3206274.0
POLYLINK.bo,NaN,NaN,NaN,NaN
MINAXI.bo,-24396000.0,-6786913.0,-41713878.0,-27209283.0
CONTICON.bo,285000.0,285000.0,300000.0,280000.0
NOUVEAU.bo,1429717.0,1471617.0,1543194.0,1608674.0
DUKEOFS.bo,921000.0,11902808.0,426074.0,945174.0
CYBELEIND.bo,5919000.0,6010387.0,6038827.0,4597055.0
CGVAK.bo,7927132,2800660,2124744,1923496
NAVBLDR.bo,1961460.0,7719605.0,-16041160.0,-6399400.0
OMKAR.bo,,,,3723121.0
MADHUCON.bo,,2242008000.0,2487677000.0,2691282000.0
SYBLY.bo,799929.0,2168255.0,7832189.0,8162419.0
RAJESHEXPO.bo,,34824366000.0,-28695944000.0,24737597000.0
ESARIND.bo,88424592.0,-86118112.0,-15808669.0,2381849.0
MARIS.bo,117556000,-15230000,108419000,216685000
INDERGR.bo,,-914727.0,43546.0,-304631.0
SKRABUL.bo,,-105423983.0,-42858450.0,10479289.0
EVEREADY.bo,NaN,NaN,NaN,NaN
STEP2COR.bo,-1012000.0,-1012000.0,-1012000.0,947.0
ORIENTTR.bo,9024279.0,37931611.0,-171990.0,-1779383.0
MAHANIN.bo,14748.0,14748.0,19000.0,18650.0
VIKASPROP.bo,NaN,NaN,NaN,NaN
DESHRAK.bo,1130735,-4265693,554901,-1284930
ACESOFT.bo,6354000,2073000,2797000,3413000
HATSUN.bo,NaN,NaN,NaN,NaN
RISHDIGA.bo,-10972800,-10972800,-10972800,-10972800
MAINFRA.bo,1233222,748023,1115668,1409999
AVONLIFE.bo,-144747000.0,-144438678.0,-144980445.0,-204351946.0
JINDWORLD.bo,454937000,881655000,531185000,487585163
SOMANYCERA.bo,339268000,-359726000,135826000,77961000
JHACC.bo,3151245.0,5198569.0,-5177006.0,204232.0
RAGHUTOB.bo,NaN,NaN,NaN,NaN
DRL.bo,NaN,NaN,NaN,NaN
CORALFINAC.bo,25109801,31725259,46740223,33263000
AMITSEC.bo,,211835.0,-1111485.0,-1111485.0
AROMAENT.bo,14324094,14324094,155169,557275
ASHUTPM.bo,-155512,104030,1,1
VASINFRA.bo,2964000.0,3655000.0,4238000.0,4268000.0
KMFBLDR.bo,712498.0,494362.0,387800.0,2392484.0
BERYLSE.bo,,6650360.0,1000000.0,9408664.0
RAP.bo,,54341.0,57682.0,-135037.0
DEVINE.bo,NaN,NaN,NaN,NaN
BAMPSL.bo,46333.0,106813382.0,-106608945.0,-249130.0
GENPHARMA.bo,NaN,NaN,NaN,NaN
INCON.bo,,-3450.0,-3450.0,113400.0
CGCL.bo,97462000,56879000,58805000,39974000
FDC.bo,-706000,-2500000,5059000,-4342000
GOGIACAP.bo,2370665.0,2024321.0,-4716215.0,289470.0
GORANIN.bo,520333.0,142780.0,10121.0,-24111.0
KGPETRO.bo,18438000,17130000,16349000,12007000
MAL.bo,NaN,NaN,NaN,NaN
STARCOM.bo,4762000,955336,2975061,6158125
CENTERAC.bo,,-16000.0,-7000.0,1836000.0
COUNCODOS.bo,NaN,NaN,NaN,NaN
OROSMITHS.bo,36000.0,18275.0,16905.0,17702.0
TEJASSVI.bo,NaN,NaN,NaN,NaN
LINCOPH.bo,NaN,NaN,NaN,NaN
SILVOAK.bo,1692943,1136449,1429318,1429318
PRAVEG.bo,NaN,NaN,NaN,NaN
SURAJLTD.bo,NaN,NaN,NaN,NaN
SICL.bo,1364000.0,-5575400.0,858647.0,-156859.0
MARICO.bo,NaN,NaN,NaN,NaN
TOKYOFIN.bo,NaN,NaN,NaN,NaN
MAHAVIRIND.bo,,10074999.0,31688945.0,-26709503.0
NATGENI.bo,NaN,NaN,NaN,NaN
THIRDFIN.bo,NaN,NaN,NaN,NaN
TRIJAL.bo,-58653.0,58502.0,-36586.0,2677666.0
HITTCO.bo,62523,84175,88649,151271
RRMETAL.bo,NaN,NaN,NaN,NaN
VISIONCO.bo,,,,-103774.0
INANISEC.bo,NaN,NaN,NaN,NaN
ANKIN.bo,4500.0,4500.0,4500.0,4500.0
VAGHANI.bo,-615000.0,-36000.0,-36000.0,-36000.0
ARISINT.bo,NaN,NaN,NaN,NaN
MAYUR.bo,4073967,4542995,5506147,3955815
AMARDEE.bo,NaN,NaN,NaN,NaN
KGL.bo,,,327735000.0,435656000.0
PRITHVIEXCH.bo,NaN,NaN,NaN,NaN
KHYATI.bo,-711488.0,-59916.0,-190917.0,71947.0
RAINBOWF.bo,NaN,NaN,NaN,NaN
TRICOMFRU.bo,,,,24659184.0
VIDHIING.bo,29782000,23834000,24950000,22586000
BHAGCHEM.bo,2298727.0,2298727.0,53795715.0,2099844.0
PANCHSHEEL.bo,11127000,11646000,12221000,12139000
MENNPIS.bo,-73243000.0,-37022000.0,-25413000.0,-638000.0
PRISMFN.bo,17167.0,17167.0,17167.0,350934.0
GREENCREST.bo,19979318,26614338,53396837,53396837
GENNEX.bo,793043,471949,850000,286000
HIRAUTO.bo,NaN,NaN,NaN,NaN
GINISILK.bo,NaN,NaN,NaN,NaN
PRAENG.bo,41316000,42421000,50725000,57469000
SUNTECHNO.bo,NaN,NaN,NaN,NaN
GKCONS.bo,,,4000000.0,506551.0
APOLLOPIPES.bo,124410000.0,94429000.0,69204000.0,46782026.0
UNJHAFOR.bo,-1033041.0,-1033041.0,-1033041.0,-2846253.0
POLYMED.bo,1305050000,1064823000,749571000,560653000
TOWASOK.bo,96618.0,239796.0,433748.0,909432.0
KACHCHH.bo,-393000,-1428000,177000,659000
KACL.bo,371000.0,241000.0,-403000.0,-723000.0
KCLINFRA.bo,9493735,12890527,8133461,7937645
ATULAUTO.bo,62198000.0,53598000.0,51540000.0,53008000.0
SCANPRO.bo,NaN,NaN,NaN,NaN
PRERINFRA.bo,NaN,NaN,NaN,NaN
METALCO.bo,5583000,6358000,6913000,7321000
GANGAPA.bo,NaN,NaN,NaN,NaN
TIRSARJ.bo,NaN,NaN,NaN,NaN
NUWAY.bo,702462,795283,951835,1768934
MUNOTHFI.bo,238430.0,217770.0,343750.0,514470.0
RODIUM.bo,1058646,1024854,1002031,651079
NAGTECH.bo,467682.0,936916.0,936916.0,936916.0
NATHUEC.bo,-698485.0,-3615466.0,145215.0,-24563.0
INDUSFINL.bo,-1000.0,-2000.0,-2000.0,-1037889.0
LAHOTIOV.bo,32586000,35279000,38882000,30365000
TRINITYLEA.bo,NaN,NaN,NaN,NaN
ASTAR.bo,159665000,172066000,173987000,178472000
ORVENPR.bo,-92783000.0,-247221000.0,-92497000.0,14334000.0
JOINDRE.bo,NaN,NaN,NaN,NaN
BHARATAGRI.bo,21965000,288000,-15274000,-8986000
UNITINT.bo,1486655,1486655,1486655,1486655
SACHEMT.bo,NaN,NaN,NaN,NaN
POPULARES.bo,34849380.0,34849380.0,34849380.0,34849380.0
ANJANIFIN.bo,2777620,2446300,941177,924457
PIONDIST.bo,-338800000.0,-165400000.0,134200000.0,-417370221.0
GMETCOAL.bo,,9602176.0,-5738000.0,912000.0
KWALITY.bo,13831000.0,-1606462000.0,854760000.0,2706790000.0
SVAINDIA.bo,NaN,NaN,NaN,NaN
REXNORD.bo,NaN,NaN,NaN,NaN
INTECH.bo,,,,1864625.0
KHANDSE.bo,2797000,2685552,2900588,2966775
SAWABUSI.bo,NaN,NaN,NaN,NaN
CCLINTER.bo,25140907,22977396,18222137,14305392
GALLOPENT.bo,NaN,NaN,NaN,NaN
SWAGRUHA.bo,NaN,NaN,NaN,NaN
GALAGEX.bo,4656000,4291000,4648000,7545000
GOPAIST.bo,7189378.0,67616604.0,11955485.0,-20091619.0
TWINSTAR.bo,2574000,3678900,3159000,10079300
HINDAPL.bo,NaN,NaN,NaN,NaN
AGARIND.bo,89570000.0,83631000.0,83179000.0,57827000.0
DHAMPURE.bo,NaN,NaN,NaN,NaN
SHAQUAK.bo,,,18013681.0,18060446.0
GOLCA.bo,,-1082119.0,-456000.0,-176393.0
INNOCORP.bo,3395,74630,81082,-68852
SARTHAKIND.bo,11785000,9428000,15670000,20917124
SAICAPI.bo,11695000.0,11695000.0,11695000.0,11695000.0
SERVOTEACH.bo,,,,1839833.0
CHADPAP.bo,NaN,NaN,NaN,NaN
VERTEX.bo,14628326.0,-1560344.0,6662448.0,1328780.0
RIBATEX.bo,7111987.0,19798742.0,52550322.0,45642372.0
SHREMETAL.bo,3712957.0,2192786.0,33593356.0,-10541826.0
IITLPROJ.bo,,-1384417.0,12128539.0,7017021.0
HARIGOV.bo,NaN,NaN,NaN,NaN
TRIDETOOL.bo,NaN,NaN,NaN,NaN
CHLOGIST.bo,30938000,25792000,22431000,20799000
AMBIKCO.bo,275849000.0,288476000.0,288760000.0,293486000.0
HINDALUMI.bo,34633975.0,37703687.0,37298603.0,29744676.0
SENINFO.bo,-5765000,-5765000,-5765000,-7500000
SPECFOOD.bo,17211512.0,20667339.0,24547068.0,25757975.0
DECPO.bo,NaN,NaN,NaN,NaN
AMRAAGRI.bo,NaN,NaN,NaN,NaN
AUTOPINS.bo,NaN,NaN,NaN,NaN
ODYCORP.bo,1332000.0,1238840.0,1011320.0,808446.0
INDCTST.bo,145423000.0,-141723000.0,199531000.0,-204784000.0
SAMINDUS.bo,NaN,NaN,NaN,NaN
SHVFL.bo,NaN,NaN,NaN,NaN
POOJAENT.bo,4655000.0,9814000.0,18776000.0,7487000.0
GRAVITY.bo,-20180256.0,14318676.0,17917336.0,-4935495.0
WELLESLEY.bo,NaN,NaN,NaN,NaN
FILATFASH.bo,,,123427.0,98237.0
SINDHUTRAD.bo,,,,267174995.0
JAINSTUDIO.bo,,24425000.0,27991000.0,8446000.0
UNISTRMU.bo,NaN,NaN,NaN,NaN
EMMSONS.bo,,,408000.0,10571000.0
ZENOTECH.bo,9539000.0,18482000.0,11708000.0,226000.0
HINDBIO.bo,3112245.0,-13567746.0,1503390.0,45152.0
FRONTCORP.bo,19418000,19209000,14856064,14182893
SWELECTES.bo,295313000.0,258898000.0,230715000.0,194600000.0
WALLFORT.bo,5426100.0,7409770.0,28235584.0,21026378.0
KDDL.bo,NaN,NaN,NaN,NaN
ADIEXRE.bo,-3979000.0,-3979000.0,-3979000.0,-12900.0
ABHICAP.bo,-6324469.0,-6951243.0,-21223638.0,-20343371.0
KILPEST.bo,-15507150,-9470650,-7572000,-1906200
SUPRBPA.bo,NaN,NaN,NaN,NaN
MONNETIN.bo,,,998083000.0,753242000.0
KSERASERA.bo,,65269000.0,56926000.0,86416000.0
SHKALYN.bo,NaN,NaN,NaN,NaN
VANDANA.bo,714015,714015,714015,714015
SAGARPROD.bo,NaN,NaN,NaN,NaN
MUKANDENGG.bo,8481000,10364000,11140000,22453000
INDOCITY.bo,662377.0,1853339.0,1814068.0,2274551.0
SBECSUG.bo,552832.0,347269.0,1624440.0,1447334.0
MEGFI.bo,NaN,NaN,NaN,NaN
BRIJLEAS.bo,-120866.0,-120866.0,-120866.0,-120866.0
AREALTY.bo,156000,306000,429000,1886000
BSELINFRA.bo,-272581021.0,2347904.0,-9302881.0,71039576.0
RELIABVEN.bo,1239051.0,2833686.0,1222347.0,1381690.0
HEXAWARE.bo,,,,
BANKBARODA.bo,16972271000.0,9482501000.0,9006900000.0,5399737000.0
SMCREDT.bo,NaN,NaN,NaN,NaN
MOHITE.bo,-5387000.0,10204000.0,-50583000.0,-51119000.0
ANDHRACEMT.bo,1173367000,220216000,932439000,549767000
SKMEGGPROD.bo,-13165000,-13165000,-13165000,-13165000
WELCORP.bo,-588160000,-588160000,-588160000,-588160000
HOTLSILV.bo,1049000,-564016,3041942,1502130
BANKINDIA.bo,3919554000,3728417000,5216765000,-72330000
INDRAMEDCO.bo,-148480000,-161140000,-164620000,-198199000
SUNSHINE.bo,NaN,NaN,NaN,NaN
GAIL.bo,20804600000,16472700000,15272700000,15357900000
VAIBHAVGBL.bo,-727596000,-727596000,-727596000,-727596000
TRESCON.bo,NaN,NaN,NaN,NaN
GUJSTATFIN.bo,-102420775,-88613561,-82093127,-92163722
JKPAPER*.bo,NaN,NaN,NaN,NaN
SAREGAMA.bo,-76432000,-76432000,-76432000,-76432000
MINOLTAF.bo,NaN,NaN,NaN,NaN
ADROITINFO.bo,NaN,NaN,NaN,NaN
CYBERTECH.bo,34290000.0,33605000.0,31300000.0,27298000.0
ICICIBANK.bo,2135244000,-1346413000,228112000,-1053605000
CYIENT.bo,NaN,NaN,NaN,NaN
ENGINERSIN.bo,2047799000.0,1727754000.0,1550590000.0,2170918000.0
DHANBANK.bo,3007486000.0,-3163390000.0,-3740183000.0,-600795000.0
GMDCLTD.bo,-766732000.0,-1343178000.0,-954000000.0,-1148529000.0
GAYATRI.bo,NaN,NaN,NaN,NaN
INDUSINDBK.bo,-202195518000,-496176813000,-457673922000,-220025748000
ITDC.bo,NaN,NaN,NaN,NaN
J&KBANK.bo,,,,-848362000.0
CUB.bo,-370802000,-216981000,-197843000,-173793000
ARCHIES.bo,8070000.0,6646000.0,1034000.0,3575000.0
AXISBANK.bo,1735596000,171437000,-43096000,-152000000
HBSTOCK.bo,-427858.0,-559807.0,-559807.0,-559807.0
SIELFNS.bo,,,,-202295.0
SOUTHBANK.bo,-19577748000,-67125997000,-51192485000,-84401828000
ENERGYDEV.bo,-23750000.0,-23750000.0,-23750000.0,-23750000.0
SONATSOFTW.bo,NaN,NaN,NaN,NaN
BENGALT.bo,45666000.0,47505000.0,58479000.0,57855000.0
NATIONALUM.bo,5282200000.0,4761000000.0,4784800000.0,4789400000.0
INDNIPPON.bo,90833000,74101000,56516000,38793000
NSIL.bo,181000.0,180000.0,3000.0,35000.0
APARINDS.bo,840900000.0,631700000.0,523300000.0,412500000.0
TCIIND.bo,10000,38000,143000,5762460
ACCELYA.bo,,,,
CYBERMAT.bo,,1493447.0,974085.0,4081048.0
HCLTECH.bo,-33990000.0,-67185000.0,5870000.0,-191000.0
TCFCFINQ.bo,-15723194.0,-15723194.0,-15723194.0,-15723194.0
GEOJITFSL.bo,721000.0,809000.0,1012212.0,-5847048.0
JINDALSTEL.bo,NaN,NaN,NaN,NaN
BLBLIMITED.bo,3626000.0,3630000.0,4971000.0,5653000.0
GLENMARK.bo,13924130000.0,13241710000.0,16480540000.0,6574320000.0
WOCKPHARMA.bo,6489600000.0,1833200000.0,684400000.0,-2694700000.0
TATACOFFEE.bo,2609001000,1448703000,1243239000,3272581000
KJMCCORP.bo,1040000,2167000,34572000,-5413000
INDSWFTLAB.bo,545631000.0,1040477000.0,866161000.0,882561000.0
MELSTAR.bo,,-12063000.0,-18907000.0,-16549000.0
GEPIL.bo,664300000,311800000,505400000,595500000
SHREERAMA.bo,NaN,NaN,NaN,NaN
MAHLIFE.bo,-627862000,1675314000,1944380000,695928000
VAARAD.bo,,1446724.0,1343300.0,1647092.0
CADILAHC.bo,6725000000,5818000000,5179000000,3670000000
SHIVACEM.bo,1492000.0,3464000.0,2801000.0,240000.0
CINEVISTA.bo,-26400000.0,7297000.0,34459000.0,37150330.0
INTENTECH.bo,NaN,NaN,NaN,NaN
DANLAW.bo,15674970.0,52465650.0,-88096728.0,-24281498.0
BIOPAC.bo,59542000,80798561,-51581139,-22680056
AJANTPHARM.bo,924800000.0,690500000.0,566100000.0,592600000.0
HBPOR.bo,2612235.0,2639709.0,2877459.0,550110.0
HBESD.bo,139603620,140591384,140492935,140556469
BARONINF.bo,NaN,NaN,NaN,NaN
COMPUSOFT.bo,15134000,93034000,123000000,150200000
OMNIAX.bo,,,,348000.0
IZMO.bo,NaN,NaN,NaN,NaN
TVSMOTOR.bo,4970900000,4104200000,3456100000,2900900000
SOFTSOL.bo,1950271.0,456000.0,-424000.0,1173000.0
GATI.bo,282800000,991380000,1245220000,668830000
SUBEX.bo,23600000,2800000,-31100000,-41500000
TCI.bo,2522688000,1791085000,1567918000,987915000
PADMALAYAT.bo,,-2000.0,-4748.0,-44881434.0
AKSHOPTFBR.bo,-271422000.0,74908000.0,233431000.0,44174000.0
PICTUREHS.bo,,2272000.0,3979000.0,5085000.0
TRIVENI.bo,5103176000,-1687048000,6207917000,1446409000
MUKTAARTS.bo,220073665,117766219,126752125,122952013
HITKITGLO.bo,-1750000.0,-1000000.0,65450.0,134550.0
NAGPI.bo,NaN,NaN,NaN,NaN
DSSL.bo,-4587000.0,-4587000.0,-4587000.0,-4587000.0
PNBGILTS.bo,NaN,NaN,NaN,NaN
BCG.bo,NaN,NaN,NaN,NaN
RAMCOIND.bo,288688000,275785000,269089000,259131000
RAMCOSYS.bo,109040000.0,-73620000.0,48730000.0,-94560000.0
TTML.bo,1949100000.0,1774600000.0,5328200000.0,7957500000.0
VIRINCHI.bo,182234153.0,47981170.0,-682909330.0,-98731000.0
WEPSOLN.bo,129031000,102957336,92191218,77159376
STRTECH.bo,25200000,3300000,-43000000,-43000000
TIPSINDLTD.bo,11795000.0,13009000.0,13925000.0,14700000.0
MRO-TEK.bo,11985453.0,9157897.0,8017185.0,9078571.0
UNIVARTS.bo,NaN,NaN,NaN,NaN
FIRSTOBJ.bo,NaN,NaN,NaN,NaN
BABA.bo,10963180.0,14709070.0,11280960.0,14475867.0
BALAJITELE.bo,1221394000.0,882910000.0,441303000.0,125243000.0
TYCHE.bo,NaN,NaN,NaN,NaN
CALSOFT.bo,NaN,NaN,NaN,NaN
PNC.bo,3710000.0,3150000.0,3386000.0,5235000.0
IOB.bo,3006083000,3042445000,2724703000,2148649000
TAJGVK.bo,1418000,3101000,1034000,12215000
OPTOCIRCUI.bo,NaN,NaN,NaN,NaN
CREATIVEYE.bo,NaN,NaN,NaN,NaN
AXISCADES.bo,648865000,371309000,-379603000,86162000
KONNDOR.bo,NaN,NaN,NaN,NaN
UMESLTD.bo,NaN,NaN,NaN,NaN
BSOFT.bo,NaN,NaN,NaN,NaN
USGTECH.bo,1884000.0,-6846000.0,-13492000.0,-13371000.0
7TEC.bo,1580962.0,2516936.0,3302239.0,2474699.0
AVANTEL.bo,27113483,20471966,16362344,17933402
MOSCHIP.bo,NaN,NaN,NaN,NaN
MEGASOFT.bo,309508000,269232000,245000,491000
TRANSCOR.bo,26653000,12217000,12958000,14058000
CEREBRAINT.bo,3239000.0,3766000.0,3049000.0,1701000.0
NEXTMEDIA.bo,689000.0,6362000.0,2004000.0,2170000.0
SMARTLINK.bo,8000.0,44243.0,40857.0,-5431.0
GODREJCP.bo,-150200000,201900000,8800000,-552300000
GENUSPRIME.bo,NaN,NaN,NaN,NaN
BFUTILITIE.bo,531402000.0,520170000.0,625980000.0,597691099.0
UNITDSPR.bo,62000000.0,64000000.0,42000000.0,198000000.0
SANINFRA.bo,3003711.0,2503737.0,-8582484.0,-6636072.0
OLECTRA.bo,NaN,NaN,NaN,NaN
MPSLTD.bo,NaN,NaN,NaN,NaN
RAINBOWDQ.bo,55223140.0,50089232.0,-11796788.0,72141809.0
CERA.bo,380583000.0,274870000.0,263300000.0,215921000.0
TSPIRITUAL.bo,21214389.0,12729759.0,42140020.0,34395800.0
BHARTIARTL.bo,NaN,NaN,NaN,NaN
SHALIWIR.bo,4115000,11186000,19561000,26187000
COMPUAGE.bo,41905000.0,41422000.0,34214000.0,36262000.0
GULPOLY.bo,310196000,443367000,364848000,280813000
FAZE3AUTO.bo,NaN,NaN,NaN,NaN
PONNIERODE.bo,NaN,NaN,NaN,NaN
PNB.bo,5240300000,5307500000,5371800000,3937800000
OFSS.bo,849690000,-5750000,396560000,-259150000
HAZOOR.bo,NaN,NaN,NaN,NaN
KAMAHOLD.bo,12919389000,8987321000,7062983000,6352902000
APTECHT.bo,NaN,NaN,NaN,NaN
UNIONBANK.bo,NaN,NaN,NaN,NaN
UBL.bo,2851000000,2598600000,2596500000,2870500000
ISMTLTD.bo,-61400000.0,79200000.0,27900000.0,23200000.0
NOIDATOLL.bo,-241000.0,-5750000.0,-64821000.0,-114054000.0
GRANULES.bo,4761884000.0,2622441000.0,-6505000.0,1882395000.0
CANBK.bo,-315737300000.0,-560393200000.0,-407008300000.0,-129420400000.0
BLIL.bo,508766000,291410000,291410000,291410000
POKARNA.bo,231701000,241200000,186948000,172482000
DIVISLAB.bo,NaN,NaN,NaN,NaN
ASTRAMICRO.bo,NaN,NaN,NaN,NaN
RADICO.bo,523271000.0,421849000.0,399106000.0,404046000.0
SHRIRAMCIT.bo,4458822000,-2361687000,-33731176000,-36972473000
MARUTI.bo,35284000000,30208000000,27598000000,26039000000
RAJPALAYAM.bo,338207000,317253000,328269000,211199000
NAVINFLUOR.bo,1566387000,901514000,1693705000,923940000
UCOBANK.bo,NaN,NaN,NaN,NaN
BAGFILMS.bo,20339593.0,18977847.0,7027663.0,8160635.0
JSL.bo,NaN,NaN,NaN,NaN
SUPRAJIT.bo,2320310000,1447510000,2172590000,1257730000
TVSELECT.bo,-59000000,-73900000,377300000,189400000
IGL.bo,2452700000,1950500000,1762500000,1624800000
TVTODAY.bo,2035356000.0,1248934000.0,1520043000.0,1201049000.0
PALRED.bo,-146682417.0,-138265725.0,-94828451.0,-162104126.0
PETRONET.bo,7761300000,4112400000,4116500000,3690700000
BIOCON.bo,-293000000,-1009000000,-102000000,-150000000
PTC.bo,999200000,963700000,964300000,199000000
MAHABANK.bo,2109481000.0,2413733000.0,1285971000.0,1178966000.0
RKFORGE*.bo,NaN,NaN,NaN,NaN
DATAMATICS.bo,NaN,NaN,NaN,NaN
NDTV.bo,96660000,103510000,136000000,164060000
STAR.bo,2047870000,600550000,1870660000,2881420000
JPASSOCIAT.bo,6682400000,7084800000,7818700000,18874500000
ULTRACEMCO.bo,NaN,NaN,NaN,NaN
MINDAIND.bo,NaN,NaN,NaN,NaN
TCS.bo,NaN,NaN,NaN,NaN
COFORGE.bo,NaN,NaN,NaN,NaN
GULFPETRO.bo,35845444,31845168,31223129,29949192
CENTURYPLY.bo,760547000,592430000,901993000,593395000
WELENT.bo,NaN,NaN,NaN,NaN
NTPC.bo,245832200000,186856500000,196696100000,201665600000
SALSTEEL.bo,119500000,443261000,-158301000,-310018000
JBMA.bo,25300000,14765000,2033000,1454000
DWARKESH.bo,-454015000.0,-454015000.0,-226635000.0,-226635000.0
INDOCO.bo,24301000.0,-106495000.0,18353000.0,17972000.0
VIPCLOTHNG.bo,NaN,NaN,NaN,NaN
IMPEXFERRO.bo,-297866000.0,59605000.0,248998000.0,190124000.0
XCHANGING.bo,457400000,481400000,362300000,301040000
JETAIRWAYS.bo,,,6019000000.0,6531800000.0
MORARJEE.bo,3670000.0,4985000.0,3611000.0,4563000.0
GDL.bo,1332327000,322261000,300025000,261361000
JINDALPHOT.bo,-43533000.0,-39939000.0,-4376.0,-5712752.0
PONDYOXIDE.bo,75693000.0,51543000.0,42876000.0,38754000.0
JPPOWER.bo,5326400000.0,5280300000.0,8188500000.0,7711600000.0
3IINFOTECH.bo,8100000.0,109700000.0,-19100000.0,87500000.0
MBECL.bo,-1865121000.0,3588208000.0,-3033482000.0,-5677962000.0
GOKEX.bo,986026000,511399000,251427000,117500000
ALLSEC.bo,620900000,201700000,525400000,703000000
IIFL.bo,10051540000.0,4220150000.0,-104834860000.0,-43294370000.0
MANGALAM.bo,NaN,NaN,NaN,NaN
SHOPERSTOP.bo,3771300000.0,872600000.0,811286000.0,893297000.0
NDL.bo,62998000.0,-60088885.0,443782740.0,-16743904.0
JSWHL.bo,-125669000.0,-200510000.0,-15034000.0,-139865000.0
JKCEMENT.bo,NaN,NaN,NaN,NaN
BEEYU.bo,145224,145224,145224,145224
UNIPLY.bo,,-2259206118.0,858412845.0,-1225158983.0
YESBANK.bo,-635925000,587809000,65803000,-37234000
NECLIFE.bo,607660000,632570000,643090000,622510000
MSPL.bo,-2363000.0,163198000.0,-190544000.0,8341000.0
SPLIL.bo,NaN,NaN,NaN,NaN
KTKBANK.bo,NaN,NaN,NaN,NaN
MCLEODRUSS.bo,779500000.0,836253000.0,1007523000.0,1017799000.0
FACORALL.bo,25657000,20414000,29539000,28001000
IDFC.bo,3319800000.0,-4111600000.0,1700000.0,167100000.0
VIVIMEDLAB.bo,795600000,4221380000,214210000,579560000
RML.bo,646800000.0,650200000.0,605700000.0,567500000.0
HTMEDIA.bo,666700000.0,728500000.0,3087100000.0,3064000000.0
SASKEN.bo,1120098000,199993000,790381000,278031000
FCSSOFT.bo,23266000.0,19967000.0,54777000.0,54777000.0
SUZLON.bo,368400000.0,930900000.0,562900000.0,843500000.0
AURIONPRO.bo,27555000.0,-60002000.0,-28562000.0,-59108000.0
RENUKA.bo,5612810000.0,2547400000.0,-217160000.0,11177520000.0
KMSUGAR.bo,143375000.0,117696000.0,128110000.0,113176888.0
BASML.bo,326283000,339263000,312828000,295747000
BRFL.bo,15982700000.0,15184100000.0,-805300000.0,-5251100000.0
SORILINFRA.bo,251500000.0,196210000.0,148951000.0,144690000.0
AIAENG.bo,6793292000,1897039000,2941788000,2305735000
EKC.bo,431263000.0,300810000.0,406728000.0,428837000.0
KERNEX.bo,12128176.0,-8604012.0,2076422.0,145837812.0
REPRO.bo,628625000.0,39754000.0,650446000.0,179395000.0
